sample_id,class,label,category,risk_level,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq
ROO_00164,Rootkit,5,Stealth,Critical,6.4571,2.0,4,5.462,7.1087,3,1,27.1567,8.8005,9.8538,1,1,0,0,34.1747,32.971,17.4209,24.9377,10.5718,2.4029,0.8097,21.0248,108.7896,0,0,1,0,1,0.112,0.0097
BEN_01264,Benign,0,Clean,None,6.1574,2.3,6,4.6395,5.3333,3,0,39.3779,1.7109,1.4269,1,0,1,0,1.333,0.0,7.0036,1.7498,0.0,1.6075,0.0,39.6961,188.8443,0,0,0,0,0,0.237,0.0
WOR_00238,Worm,3,Self-Replicating,Critical,6.8528,5.34,8,6.4496,5.8006,3,1,20.6239,0.0,8.3874,1,1,0,0,18.5549,23.0,35.1838,0.0,32.8866,0.0,1.0,58.3204,171.4837,0,1,0,1,0,0.1064,0.0
TRO_00599,Trojan,2,Deceptive,Critical,5.0602,10.0,6,6.7554,6.807,1,2,19.8657,2.4164,19.7531,1,1,0,0,40.1841,15.9439,25.3396,7.0581,19.4745,0.0,7.2876,69.1227,5.0,0,1,1,1,0,0.1428,0.0676
BEN_01426,Benign,0,Clean,None,4.7889,1.0,3,5.404,5.3661,1,2,59.5476,8.0072,0.6854,0,0,1,0,0.364,1.8161,0.0,0.0,23.3431,1.267,1.0262,32.5774,123.8133,0,1,0,1,0,0.2075,0.0039
CRY_00109,Cryptominer,11,Resource Abuse,Medium,4.7946,100.0,6,5.4755,6.4631,1,2,59.5543,4.8372,4.6048,1,0,1,0,20.5369,23.1764,28.8982,3.6826,3.6333,6.4942,0.4655,61.973,437.1295,1,0,0,1,1,0.0,0.0986
BEN_00545,Benign,0,Clean,None,5.8803,1.0,5,5.8969,4.9408,1,2,80.1809,0.0,0.0,1,0,1,0,0.665,0.0,0.0,3.9725,10.8991,0.0,1.8994,66.6069,193.2715,0,0,0,0,0,0.0429,0.0168
BEN_01437,Benign,0,Clean,None,7.5,1.0,6,5.2803,5.6147,3,0,37.0401,0.0,0.0,0,0,1,0,0.5506,0.5367,0.0,9.9354,5.2723,0.8485,1.6249,33.7766,28.6118,1,0,1,0,0,0.0874,0.0219
CRY_00043,Cryptominer,11,Resource Abuse,Medium,6.2954,100.0,5,3.7255,7.1114,2,3,46.5778,4.4524,6.4467,1,1,0,0,53.8516,16.3194,5.2155,11.5788,12.6436,5.448,2.6412,8.0,313.1974,0,0,0,1,0,0.0755,0.0797
BEN_00512,Benign,0,Clean,None,4.5309,1.32,6,3.2617,6.7844,1,2,19.4409,9.443,2.0739,1,0,1,0,1.4118,0.0,0.0,6.1296,13.2177,0.0,1.7039,16.466,117.7451,0,0,1,0,0,0.1103,0.0422
BEN_00248,Benign,0,Clean,None,5.1403,1.0,6,3.8516,6.6211,3,1,21.3848,8.0504,2.0226,1,0,0,0,1.4625,4.3024,1.9931,9.5372,22.9233,0.0,0.5495,5.0,91.5591,0,0,0,0,0,0.2712,0.0282
VIR_00134,Virus,1,Infector,High,6.0623,1.0,6,5.9114,7.2708,5,2,21.3488,0.0,8.5136,1,0,0,0,42.9219,14.5397,2.4511,11.6747,23.4707,1.6574,4.7972,5.0,19.5222,0,0,1,0,0,0.1746,0.0077
SPY_00321,Spyware,6,Surveillance,High,6.2467,10.0,8,5.2566,7.4123,1,3,69.3517,10.2083,17.9165,1,0,0,0,13.2992,14.9127,6.6913,4.939,14.3296,6.0666,2.3813,119.2208,5.0,0,0,1,1,1,0.0146,0.0
WOR_00008,Worm,3,Self-Replicating,Critical,6.4514,5.0,3,6.0382,6.7072,4,3,31.5317,0.0,9.6587,0,1,0,0,29.6448,28.4984,22.9336,11.112,12.1423,4.9081,7.5067,28.6133,96.475,0,1,1,1,0,0.0341,0.0
BEN_01536,Benign,0,Clean,None,5.1109,2.22,7,4.0641,4.6817,1,2,21.8738,1.5041,0.7275,1,0,1,1,0.5064,4.0947,0.0,12.9978,17.5028,0.0,0.0,59.5642,95.473,0,0,1,1,0,0.0549,0.0256
BOT_00240,Botnet,12,C&C Controlled,Critical,7.8373,10.0,5,6.6212,6.2817,4,3,15.5631,5.3364,5.1698,0,1,0,0,25.4131,31.6408,69.4707,8.0858,0.0,8.3318,2.8294,53.2947,50.7692,1,1,1,1,0,0.0715,0.0474
BEN_00094,Benign,0,Clean,None,4.8129,1.0,6,3.3019,7.1009,3,1,74.3677,0.0,0.9569,0,0,1,0,0.3463,4.4267,4.1859,11.1565,2.087,3.6044,0.0,57.1495,28.0028,1,0,0,1,0,0.1955,0.0447
BEN_00032,Benign,0,Clean,None,3.5946,1.0,3,4.399,6.9627,3,0,1.0,0.5039,1.6818,1,0,0,1,1.244,1.2648,0.0,0.0,10.4149,1.211,1.1006,44.8699,135.6859,0,0,0,1,0,0.1119,0.0319
TRO_00023,Trojan,2,Deceptive,Critical,7.6824,10.0,3,5.2395,7.1661,4,4,44.9015,7.6169,12.8999,0,0,0,1,55.6207,21.0524,3.6748,11.1505,14.0958,9.42,3.1466,40.2178,185.4704,0,1,1,1,1,0.1047,0.0306
BEN_01883,Benign,0,Clean,None,4.0302,1.0,4,5.6387,6.8106,3,1,58.8906,23.3529,0.0,0,0,1,0,0.0,1.0789,11.3089,4.8127,6.4801,2.8688,0.6029,30.2743,8.9479,1,0,0,0,0,0.2525,0.0
SPY_00179,Spyware,6,Surveillance,High,3.7873,10.0,3,7.2939,6.7152,3,1,12.0825,0.0,6.049,0,0,0,1,12.0,46.1354,3.0,3.7214,14.9507,4.0198,3.3166,63.0572,222.2534,0,1,1,1,1,0.1927,0.0215
TRO_00597,Trojan,2,Deceptive,Critical,5.7377,10.0,5,6.1027,6.6228,2,2,25.4537,0.0,5.5449,1,0,0,0,35.0138,41.6057,27.079,12.2957,0.0,6.6022,3.9212,56.2264,66.6285,1,1,0,1,0,0.16,0.0346
BAC_00222,Backdoor,8,Remote Access,Critical,5.9989,5.0,7,4.4362,6.1016,1,2,15.3774,0.0,5.5738,1,1,0,0,48.3542,35.438,60.7617,12.8727,6.844,3.256,7.9194,47.4799,124.6427,1,1,1,1,0,0.0898,0.0003
SPY_00256,Spyware,6,Surveillance,High,5.4412,10.0,8,5.5476,5.9828,2,1,18.6112,0.0,12.2307,0,1,0,0,45.3109,16.5365,47.7938,14.8774,2.932,5.3081,1.0344,78.104,211.5506,0,1,0,0,0,0.0551,0.0324
BEN_01873,Benign,0,Clean,None,6.0502,2.64,6,4.0437,5.3541,3,2,14.4752,0.0,1.3653,1,0,0,0,0.7311,2.5167,0.0,10.9985,0.0,0.0,0.0,40.0346,39.9616,0,0,0,0,0,0.2,0.0263
BAC_00156,Backdoor,8,Remote Access,Critical,7.7115,5.0,4,7.1147,7.5287,1,3,37.8223,0.0,17.5844,0,1,0,0,31.4147,18.6713,61.4898,25.5277,10.7011,1.0,3.5255,43.7691,86.882,1,0,1,1,1,0.11,0.0806
TRO_00417,Trojan,2,Deceptive,Critical,7.481,10.0,5,6.5808,7.99,4,2,34.2692,9.2513,13.7055,0,0,0,0,53.7024,21.6728,2.0,25.7313,0.0,5.8719,5.1371,15.5153,5.0,1,1,0,1,0,0.1687,0.0407
BAC_00326,Backdoor,8,Remote Access,Critical,7.2599,5.0,8,6.2644,7.8618,4,2,77.6733,4.2038,17.5879,0,1,0,1,39.1927,14.7035,18.8005,5.6776,3.1774,5.0778,4.6062,46.1747,79.0529,0,0,1,1,1,0.0643,0.0518
BOT_00165,Botnet,12,C&C Controlled,Critical,6.8089,10.0,6,5.6899,6.0969,4,1,48.4573,2.6316,4.8424,0,0,1,0,18.0,18.3317,34.3821,1.0,12.7272,1.0,2.3247,36.7853,229.305,1,0,1,1,0,0.0258,0.0548
BEN_01510,Benign,0,Clean,None,5.4382,1.0,6,5.1395,4.9592,3,0,55.7058,12.2911,0.0438,1,0,1,0,0.0,1.3589,8.0256,4.3037,13.5375,3.3237,2.8106,48.7711,73.8936,0,0,0,0,0,0.027,0.0331
TRO_00526,Trojan,2,Deceptive,Critical,6.5643,10.0,4,6.3883,7.435,3,4,43.4168,0.8836,14.4372,1,0,1,0,36.8348,20.8256,11.1484,22.4627,6.3749,1.4245,4.6536,40.3773,160.5139,0,1,0,0,1,0.1042,0.0333
BOT_00145,Botnet,12,C&C Controlled,Critical,6.1011,10.0,5,5.9325,7.6579,2,2,47.3798,1.7879,17.2751,0,0,0,1,35.6443,18.3578,18.34,1.0,10.6307,11.0523,8.6818,28.5873,180.3264,1,1,1,1,1,0.0485,0.0626
BEN_00801,Benign,0,Clean,None,2.9406,1.0,4,4.6145,7.5,2,1,76.3739,23.6124,0.0,1,1,1,0,0.5183,0.2912,6.4567,1.8836,1.327,2.4853,2.6723,45.7509,56.4567,0,0,0,0,0,0.1519,0.0087
BAC_00348,Backdoor,8,Remote Access,Critical,6.9083,5.0,8,7.6648,7.2453,1,3,38.9983,0.0,10.1364,0,1,0,0,52.1382,27.4541,21.4093,1.0,1.5483,1.0,0.8203,38.2465,5.0,1,1,1,1,1,0.1322,0.0
BEN_01840,Benign,0,Clean,None,5.5505,2.01,4,3.9502,5.7371,3,2,55.9135,0.0,0.9911,1,0,1,0,0.0,9.5919,1.3704,0.0,0.0,2.158,4.2624,23.0389,62.9062,0,0,0,1,0,0.2943,0.0533
ADW_00094,Adware,7,Unwanted,Low,6.9711,50.0,6,4.7525,6.4331,1,1,21.2325,6.615,5.0474,1,0,0,0,19.5132,27.1512,8.047,1.0,16.1466,1.4041,2.3252,73.8815,74.6406,0,0,1,1,0,0.079,0.0299
BEN_00747,Benign,0,Clean,None,6.1315,1.0,3,4.4885,5.3901,3,0,58.5534,0.0,0.0,0,0,1,0,0.0102,4.4488,4.7025,5.8163,7.0022,0.2041,0.6448,41.5169,29.4249,0,0,0,0,0,0.299,0.0051
BEN_01417,Benign,0,Clean,None,5.3374,1.0,7,4.5644,5.9456,2,0,1.9128,0.0,0.0,1,0,0,0,1.1085,3.1603,0.0,0.8097,0.0,1.0512,0.0,46.1821,101.4187,0,0,0,0,0,0.0956,0.0274
BEN_00024,Benign,0,Clean,None,5.3706,1.38,4,4.9625,7.5,1,0,48.2818,15.8865,1.7215,1,0,1,0,0.7239,6.7796,0.0,0.0,2.9937,0.8836,3.1884,6.1507,171.773,1,0,0,1,0,0.2182,0.0
CRY_00026,Cryptominer,11,Resource Abuse,Medium,7.9,100.0,7,6.7995,6.4001,2,2,23.9021,7.2132,13.2881,1,1,0,0,37.6185,28.9843,37.6648,15.6636,6.3529,0.5099,3.22,22.9686,694.7507,1,0,0,1,1,0.1124,0.048
BEN_01512,Benign,0,Clean,None,5.7201,1.0,6,4.725,4.6235,3,1,24.9033,2.4453,1.4128,1,1,0,0,0.0,5.4079,0.0,14.1954,0.5606,1.3032,1.0833,58.3727,11.3961,0,0,0,0,0,0.2109,0.0022
PUP_00103,PUP,10,Unwanted,Low,5.9189,100.0,7,5.1695,6.1382,1,1,59.9332,0.0,3.0423,1,0,1,1,38.5525,7.6537,13.5202,8.9336,8.2979,1.8104,0.0,71.5786,296.9856,0,0,1,1,1,0.148,0.0376
TRO_00018,Trojan,2,Deceptive,Critical,5.7698,10.0,6,7.5142,6.026,4,2,23.324,8.9757,14.6439,0,0,0,0,39.1713,10.6009,34.7822,9.5601,17.6198,2.6894,4.197,38.5214,5.0,0,0,1,0,0,0.1138,0.0
TRO_00343,Trojan,2,Deceptive,Critical,6.3159,10.0,7,6.5693,6.69,4,4,55.7939,6.7743,4.3702,1,1,0,0,64.037,19.8911,13.1941,28.8902,6.3584,8.3904,0.3978,50.7123,167.454,0,0,0,1,0,0.0751,0.0289
BEN_00240,Benign,0,Clean,None,6.0425,1.22,4,3.9267,7.182,3,1,17.9157,17.139,1.1752,1,0,1,0,0.0,0.903,4.0171,6.1287,14.6958,0.6766,1.6129,31.2453,90.9194,0,0,0,1,0,0.2273,0.0471
SPY_00187,Spyware,6,Surveillance,High,4.2273,10.0,5,5.5092,5.3484,3,2,54.8159,0.0,13.1595,1,0,0,1,39.0,17.534,18.1751,3.1912,27.4532,2.43,4.2848,73.5641,129.1368,1,0,0,0,0,0.2036,0.0528
PUP_00207,PUP,10,Unwanted,Low,4.9408,100.0,4,4.5174,7.1659,1,3,79.3978,10.7102,4.907,1,0,1,0,22.2883,2.0,8.615,19.638,1.0,1.5247,0.7758,77.3362,20.0,0,0,1,1,0,0.1203,0.0253
BEN_01619,Benign,0,Clean,None,3.8452,1.0,5,4.6437,4.6582,3,2,61.2332,11.3158,2.3414,1,0,1,0,0.0,0.0,0.0,0.0,0.8572,1.3664,2.4596,50.8024,71.0177,0,0,0,1,0,0.0957,0.0398
ADW_00007,Adware,7,Unwanted,Low,7.0879,50.0,7,5.1114,6.331,2,1,52.3561,0.0,5.8441,1,0,0,1,17.8752,10.6321,23.0364,19.6386,2.0,0.1153,1.6409,76.7503,39.6938,0,0,0,1,0,0.1217,0.0145
BEN_01023,Benign,0,Clean,None,6.522,1.0,3,4.8497,5.2379,3,1,49.886,22.4928,2.3168,1,0,0,0,1.6815,0.1291,6.9328,2.3476,9.1171,2.4552,1.8558,76.2793,225.0968,0,0,0,0,0,0.0461,0.0156
BEN_00133,Benign,0,Clean,None,6.2362,3.94,6,3.9309,7.1033,2,2,27.5465,0.0,0.7031,1,0,1,0,2.5679,1.6897,0.0,15.5751,16.7555,1.8184,0.0,39.0194,70.3784,0,0,0,0,0,0.2026,0.0366
BEN_01484,Benign,0,Clean,None,5.0486,1.0,5,5.144,4.193,2,2,55.3693,3.8228,0.0,1,1,1,0,0.0,3.0978,2.3495,0.0,0.1752,0.8379,0.0,51.5158,166.7496,0,0,0,0,0,0.0703,0.0412
BOT_00343,Botnet,12,C&C Controlled,Critical,6.869,10.0,3,5.1223,6.6559,2,1,23.977,1.9816,12.4593,0,1,0,0,63.0459,36.2051,21.8981,1.7615,1.8065,10.148,1.0,32.6556,121.3599,1,1,1,1,1,0.1036,0.0526
RAN_00240,Ransomware,4,Extortion,Critical,7.6122,50.0,5,6.4592,7.3082,1,1,18.5203,0.0,26.9501,0,1,0,0,67.0341,29.8714,3.0,38.9816,48.9595,6.3323,7.4717,59.0437,71.1315,1,0,1,0,1,0.05,0.0828
BEN_00218,Benign,0,Clean,None,5.3907,7.14,5,3.2607,5.2744,1,2,32.1922,0.0,2.2332,1,0,0,0,0.0,7.5719,6.9826,6.3907,1.5142,0.766,0.8574,31.9715,92.7222,0,0,0,0,0,0.0604,0.0414
PUP_00043,PUP,10,Unwanted,Low,5.8637,100.0,4,5.3763,4.915,3,3,65.3892,7.839,6.5109,1,1,0,0,25.4046,18.2651,1.0,11.3822,11.6714,1.2408,0.2955,18.3784,325.5972,0,0,1,1,0,0.1131,0.0316
BAC_00194,Backdoor,8,Remote Access,Critical,6.7546,9.44,8,6.7235,7.99,2,3,29.7805,0.0,9.4038,1,0,0,0,33.5522,32.2821,39.2694,16.7324,4.4665,3.051,3.4705,36.1206,134.8697,0,1,1,1,0,0.2382,0.0453
BOT_00106,Botnet,12,C&C Controlled,Critical,5.1841,10.0,6,6.7628,5.6694,1,4,128.0303,6.4513,3.7163,0,0,0,1,47.3813,39.5257,40.2914,14.1302,9.3327,1.0,1.0299,72.1493,254.5405,1,1,1,1,1,0.1781,0.0565
ADW_00279,Adware,7,Unwanted,Low,7.2981,50.0,5,5.4883,4.2772,2,1,22.0818,11.9733,5.6099,1,1,0,0,6.7094,23.9279,15.8981,4.7357,2.0,2.1663,5.633,54.3967,277.8114,0,0,1,1,0,0.212,0.0501
BEN_00866,Benign,0,Clean,None,5.954,3.34,7,5.3064,4.1514,2,1,67.1989,0.0,1.2417,1,0,1,1,0.9472,0.8021,8.4062,0.0,0.9795,0.0,1.6913,25.3615,1.0,0,0,0,0,0,0.2069,0.0103
WOR_00332,Worm,3,Self-Replicating,Critical,4.3708,5.0,5,6.0728,6.6298,3,3,43.5452,5.2656,14.7095,1,0,0,0,24.3001,23.5032,16.5063,1.1754,26.3317,3.8206,6.7424,36.3548,179.9098,0,0,1,0,1,0.2143,0.0617
WOR_00052,Worm,3,Self-Replicating,Critical,5.7245,5.0,3,5.2318,7.8051,4,1,5.0,1.317,13.0537,1,1,0,0,38.5623,15.677,25.3524,0.0,2.0,1.5937,1.0,45.765,124.5276,0,1,1,1,0,0.0858,0.0544
BEN_01057,Benign,0,Clean,None,4.9903,1.0,5,5.0654,5.4201,1,1,49.7843,0.0,0.3806,1,0,1,0,0.4026,0.0,0.0,0.0,0.0,0.0,3.4568,9.1064,134.5676,0,0,0,1,0,0.0488,0.0263
ADW_00183,Adware,7,Unwanted,Low,4.6504,50.0,7,5.1913,7.1921,3,1,83.214,0.0,1.0,0,0,0,0,19.256,15.3539,8.1427,6.7871,2.0,1.9273,2.4986,129.0023,174.5755,0,0,0,1,0,0.1162,0.0406
BAC_00193,Backdoor,8,Remote Access,Critical,5.1417,5.0,4,6.1052,6.7612,3,1,35.6476,4.1487,19.1182,0,0,0,0,48.9832,45.4145,81.1569,14.5295,12.1483,1.0,6.5271,56.6919,5.0,1,1,1,1,1,0.1792,0.0438
VIR_00150,Virus,1,Infector,High,6.6164,1.0,5,4.9614,7.4222,3,4,51.4823,0.4348,9.3368,0,1,0,0,39.8541,26.7943,8.5047,1.9171,49.9337,0.0,0.0,33.7957,62.0972,1,0,0,0,1,0.0675,0.0226
ROO_00246,Rootkit,5,Stealth,Critical,5.9432,2.0,5,5.9613,7.3509,2,1,10.872,0.0,6.7696,0,1,0,0,22.1653,22.3836,8.452,14.1581,0.0,3.7551,3.0826,14.1776,78.1489,1,1,1,0,0,0.1028,0.0571
CRY_00130,Cryptominer,11,Resource Abuse,Medium,5.4575,100.0,7,5.4771,5.8979,3,3,25.225,1.8485,7.3546,0,0,1,0,46.6025,26.8088,33.6853,0.4786,9.0176,3.157,3.2621,29.3834,324.8546,0,0,1,1,0,0.0673,0.0434
FIL_00034,Fileless,9,Memory-Based,Critical,6.6997,0.5,2,6.131,7.0812,1,1,33.1577,3.6265,14.4937,0,1,0,0,46.7302,33.6574,19.7611,3.0,2.2354,10.3964,0.0,20.4197,46.5906,0,1,1,1,1,0.0692,0.1836
TRO_00200,Trojan,2,Deceptive,Critical,6.95,10.0,6,6.924,5.98,3,3,30.4685,0.8814,3.946,1,0,1,0,62.5549,30.7609,17.028,23.9175,6.9571,0.0,0.8656,78.527,223.2762,0,1,1,0,1,0.0654,0.0745
SPY_00333,Spyware,6,Surveillance,High,6.8788,10.0,4,6.4215,7.0151,3,2,66.8266,4.2554,7.4976,1,1,0,0,38.9868,32.894,15.0681,8.439,9.3563,4.11,4.9467,53.9066,9.4686,1,0,1,1,0,0.0327,0.0266
VIR_00156,Virus,1,Infector,High,6.0801,1.0,6,4.7861,6.9044,4,1,2.6428,0.0,8.8978,0,1,0,1,49.2691,21.6143,1.2313,3.2049,36.7322,0.0,4.2228,51.1284,26.4309,0,1,1,1,0,0.09,0.0755
SPY_00089,Spyware,6,Surveillance,High,4.9821,10.0,5,6.8753,7.3376,2,1,15.6953,0.5444,11.1484,1,0,0,0,37.3906,24.1049,51.2599,2.1764,18.9857,3.0248,2.9768,24.3676,10.7046,1,1,1,1,0,0.0525,0.0148
FIL_00001,Fileless,9,Memory-Based,Critical,7.0456,2.77,1,6.3392,7.7679,1,3,9.0857,0.0,11.149,0,1,0,0,41.7472,25.5143,17.5728,17.5255,3.7011,5.9474,1.7337,44.3252,37.7647,0,1,0,0,0,0.042,0.0724
BAC_00044,Backdoor,8,Remote Access,Critical,5.9831,5.0,4,7.1588,6.7369,2,3,33.4589,1.1296,8.7619,1,1,1,0,51.8861,15.1678,60.8805,19.4195,0.8299,2.5107,2.4508,79.6374,130.1332,1,0,1,1,0,0.0026,0.036
BEN_01727,Benign,0,Clean,None,5.3471,1.81,4,4.5572,5.3467,1,0,40.8189,13.8482,0.5092,1,0,0,0,0.0,9.0358,0.0,3.2786,5.4283,0.0,1.6041,31.2713,61.4017,0,0,0,1,0,0.164,0.0465
FIL_00241,Fileless,9,Memory-Based,Critical,7.5289,0.5,2,6.51,7.6139,1,2,29.2534,0.0,7.4901,1,0,0,0,39.146,29.7436,22.5735,32.3884,1.4798,3.6605,0.0,28.3262,59.3286,1,1,1,1,1,0.0,0.001
BEN_01468,Benign,0,Clean,None,6.218,2.83,4,4.3295,6.4695,1,2,83.5238,17.1206,0.0,1,0,1,0,0.0,5.2234,6.1026,0.0,10.3628,3.1006,0.3805,40.0613,140.7485,0,0,0,0,0,0.0136,0.0
BEN_01434,Benign,0,Clean,None,5.0399,1.0,5,5.0574,4.2295,1,2,119.6683,0.0,1.2939,1,0,1,0,2.3344,5.6714,0.0,0.0,3.292,0.0,0.0,29.1401,3.9458,0,0,0,1,0,0.1685,0.0442
WOR_00034,Worm,3,Self-Replicating,Critical,4.8465,5.0,6,7.1731,7.4711,3,1,49.7696,0.0,6.1355,0,1,0,1,51.4218,21.0026,15.1348,8.8085,2.6551,8.1004,8.118,43.8518,206.7437,0,0,1,1,0,0.0059,0.0579
VIR_00338,Virus,1,Infector,High,5.8887,1.0,9,5.6356,6.4376,2,2,35.3094,0.0,3.8424,0,0,0,0,35.4563,18.2806,3.8799,0.0,31.1821,0.3638,4.2303,17.2837,95.175,0,0,0,0,0,0.0746,0.0899
ROO_00159,Rootkit,5,Stealth,Critical,5.6538,2.0,4,5.5502,7.5169,1,3,1.0,0.0,10.3671,0,0,0,0,52.9984,30.3817,1.7801,34.3422,3.5782,7.4276,0.0,30.5127,9.2818,1,1,1,1,0,0.1064,0.0585
WOR_00314,Worm,3,Self-Replicating,Critical,4.8712,5.0,5,4.0132,7.99,1,1,39.4522,3.5749,6.2452,0,1,0,1,18.0,19.7484,15.8975,11.622,18.7573,4.3713,12.4614,14.2392,29.0762,1,0,1,1,0,0.0859,0.0357
SPY_00069,Spyware,6,Surveillance,High,5.9257,10.0,5,5.5916,6.9493,4,2,48.7094,2.9025,12.4037,1,1,0,0,50.7459,26.8123,23.3458,18.6652,10.1345,10.9804,4.4845,54.8721,12.3168,0,0,1,1,1,0.1838,0.0404
BEN_01979,Benign,0,Clean,None,6.6019,1.0,3,4.7057,5.336,3,0,38.1888,9.5117,4.0782,0,0,1,0,0.0,1.2704,4.8098,11.8378,9.9121,0.0,4.0117,63.8585,65.2639,0,1,0,1,0,0.0,0.0417
SPY_00273,Spyware,6,Surveillance,High,6.1807,10.0,6,5.7315,5.9393,3,3,69.7973,5.1474,17.8738,1,0,1,0,39.8281,22.5795,24.5353,15.3958,15.3311,2.7429,1.9418,46.3625,18.3287,0,0,1,0,0,0.2527,0.0
ADW_00089,Adware,7,Unwanted,Low,5.4974,50.0,5,4.4399,6.3633,3,2,73.9733,12.2923,1.0,1,0,0,0,28.0118,15.9216,21.3187,13.8147,11.8449,4.3958,1.8642,41.0498,14.5908,0,0,1,1,1,0.1415,0.0689
BEN_01802,Benign,0,Clean,None,4.2196,4.86,5,5.1307,5.8266,1,2,17.0095,12.5444,0.4649,0,0,1,0,1.2356,0.0,0.0,12.1094,2.8921,1.3234,0.0,41.1072,45.8594,0,0,0,0,0,0.0747,0.0261
VIR_00406,Virus,1,Infector,High,6.0626,1.0,8,6.2159,7.6689,4,3,28.8596,2.8617,6.3396,0,0,0,1,17.0299,5.0,6.0355,0.0,24.4771,2.7498,1.5108,30.9962,51.2414,0,1,0,0,1,0.0461,0.1025
BOT_00098,Botnet,12,C&C Controlled,Critical,7.349,10.0,8,7.4101,6.4534,2,2,15.2971,9.9352,11.5793,0,0,0,0,46.0716,38.981,15.8151,5.5825,0.0,4.2744,2.5423,26.3679,142.8696,1,0,1,1,0,0.0692,0.0318
BEN_01621,Benign,0,Clean,None,7.1828,1.0,5,4.014,5.9184,1,1,62.6149,3.8892,0.9261,1,0,0,0,2.9405,5.478,4.3936,0.0,11.12,0.949,3.0923,70.958,72.688,0,0,0,0,0,0.1244,0.0346
CRY_00112,Cryptominer,11,Resource Abuse,Medium,6.1827,100.0,5,6.9319,5.9303,2,0,19.3532,1.4459,11.1361,1,1,0,0,17.0125,4.0,28.4809,12.1106,1.1017,7.426,4.2302,31.1245,128.9185,0,0,1,1,0,0.147,0.0615
RAN_00293,Ransomware,4,Extortion,Critical,7.0366,50.0,7,6.8734,7.99,3,4,2.0,2.0993,18.3789,1,1,0,1,36.3309,14.4542,22.2529,5.0,7.6354,14.4496,1.2243,86.5499,86.8415,1,0,1,1,1,0.0176,0.1059
BEN_01906,Benign,0,Clean,None,5.3046,2.92,5,4.7047,6.607,2,1,52.0049,0.0,1.4755,1,0,1,1,0.0,0.9443,0.8223,9.7439,2.7516,0.2047,0.754,17.7702,89.7537,0,0,0,0,0,0.1438,0.0314
RAN_00150,Ransomware,4,Extortion,Critical,7.1924,50.0,3,7.99,7.9122,2,4,49.8919,0.0,12.2006,0,0,0,0,37.1884,12.2155,13.7364,5.0,58.4093,4.1689,4.1879,68.2578,298.506,1,1,1,0,1,0.0265,0.088
BEN_00081,Benign,0,Clean,None,5.3733,1.0,3,3.9591,5.267,3,2,54.3621,7.249,0.0701,1,0,1,0,2.9074,2.5634,0.0,10.7517,14.7906,3.0055,1.6509,53.2496,28.0264,0,0,0,1,0,0.1517,0.0276
ROO_00287,Rootkit,5,Stealth,Critical,7.7965,6.86,6,5.1524,6.7694,1,1,45.4047,12.0184,12.495,0,0,0,1,40.9176,33.4166,19.3606,15.5449,0.0,3.8229,1.7691,48.1917,65.5153,0,1,1,0,1,0.076,0.0589
VIR_00465,Virus,1,Infector,High,6.9624,1.0,9,6.1967,7.3444,3,3,26.2696,4.0558,8.5423,1,1,0,1,35.076,25.6125,0.6455,15.064,31.171,1.8469,3.2571,58.5206,59.5616,1,1,0,1,0,0.0724,0.0915
SPY_00229,Spyware,6,Surveillance,High,6.524,10.0,5,5.442,5.9756,2,3,29.5153,3.4442,9.1992,1,1,1,0,41.8169,23.3782,54.3995,26.3645,16.6502,5.8464,3.8674,78.5528,24.1408,0,1,1,1,0,0.2531,0.0967
TRO_00540,Trojan,2,Deceptive,Critical,4.317,10.0,6,6.9919,6.6676,3,4,44.7809,0.0,11.3486,1,0,0,1,33.0595,30.3838,18.8076,19.0005,3.5728,1.1599,2.4311,65.4155,372.4102,0,1,1,1,0,0.0816,0.0365
BEN_00402,Benign,0,Clean,None,4.8132,1.0,7,6.1575,4.9998,2,2,91.0443,0.0,0.5086,1,0,0,0,1.232,1.0784,1.8081,2.885,0.0,2.0249,0.045,19.8906,213.7784,0,0,1,0,0,0.1384,0.0176
BEN_01673,Benign,0,Clean,None,5.4132,1.0,3,5.1061,5.3645,2,0,69.6843,27.0049,1.7124,0,0,1,0,0.5537,0.2166,7.9081,0.0,6.7499,1.6219,0.8267,26.5267,16.393,0,0,1,0,0,0.2139,0.034
WOR_00219,Worm,3,Self-Replicating,Critical,5.0311,5.0,5,3.0,6.1536,3,2,43.8852,0.0,8.0813,1,1,0,0,43.9434,19.4387,13.4356,9.7674,29.6943,0.151,1.0,13.8228,71.9051,0,1,1,1,1,0.0757,0.0111
RAN_00017,Ransomware,4,Extortion,Critical,7.9299,50.0,7,6.7737,7.4028,2,1,2.0,1.5822,13.905,1,1,0,1,47.7908,23.6394,20.9602,11.5138,8.1068,4.5447,4.353,65.7353,235.8323,1,1,0,1,1,0.0629,0.0951
