sample_id,class,label,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq,entropy_x_packed,inject_persist_score,network_intensity,section_risk,obfuscation_score
RAN_00203,Ransomware,1,7.99,50.0,4,6.8424,7.6156,4,3,26.294,1.5751,20.7864,1,1,0,0,42.255,31.7204,25.6125,21.1358,34.8138,5.5401,0.0602,10.0,42.5979,1,1,1,1,0,0.0487,0.1772,7.99,2,2.5612500000000002,12,3
TRO_00156,Trojan,2,6.954,25.74,4,6.2563,7.0838,3,2,16.4914,0.0,14.0968,1,0,0,0,44.6824,20.6621,14.9373,13.8967,12.5375,2.2383,3.9502,56.2641,245.9361,0,0,1,1,0,0.0768,0.0668,0.0,1,0.2654854516467872,6,1
BEN_04508,Benign,0,4.5007,10.0,6,3.5534,4.876,1,0,46.5957,19.5936,0.4078,1,0,1,0,0.0,0.0881,4.2378,7.7176,0.0,0.2027,0.1657,19.8919,86.1893,0,0,0,1,0,0.2095,0.0235,0.0,0,0.21304148924939298,0,0
BEN_00682,Benign,0,4.1802,10.0,4,4.1769,4.5954,2,1,88.7717,37.9147,0.0,0,0,0,0,0.4272,2.6769,6.5715,0.0,0.0,0.0,1.4012,68.98,35.673,0,0,0,0,0,0.1512,0.0227,0.0,0,0.0952667439837634,2,1
BEN_02070,Benign,0,4.5894,10.0,6,4.6294,4.3543,2,0,82.4894,12.6056,0.0,1,0,1,0,0.0,1.6768,8.2848,0.0,2.2736,0.1909,3.1156,25.8213,5.0,0,0,0,1,0,0.0602,0.0078,0.0,0,0.3208513901314032,0,0
VIR_00062,Virus,4,7.2198,5.0,5,6.7296,7.2205,3,3,25.2948,3.3207,9.4265,0,0,0,1,33.0639,24.3737,2.8328,8.8063,28.3614,2.9361,1.0108,31.0966,3.0,0,1,1,0,0,0.0601,0.0738,0.0,2,0.09109677585330873,9,2
BEN_02551,Benign,0,4.5405,10.0,3,4.2412,6.3556,2,2,87.3714,8.9065,0.0,1,0,1,0,0.2083,0.3442,1.1956,10.7245,12.4083,1.1519,1.4746,58.2566,81.741,0,0,0,0,0,0.2836,0.0037,0.0,0,0.020522996536014804,4,0
BEN_02156,Benign,0,3.8758,10.0,6,4.2532,4.1354,1,1,55.6623,30.6403,0.845,1,0,1,0,0.8799,2.9813,0.0,0.5362,10.4608,0.0,0.0,39.6743,113.321,0,0,0,1,0,0.05,0.0059,0.0,0,0.0,1,0
BEN_02203,Benign,0,5.3853,10.0,5,5.9272,6.0917,2,1,41.3315,30.6788,0.0,1,0,1,0,0.1108,3.251,9.0526,4.4503,0.0,0.0,0.8521,77.5573,56.763,0,0,0,0,0,0.214,0.0246,0.0,0,0.11672144337154594,2,0
BEN_03474,Benign,0,4.9814,10.0,3,5.0749,5.3501,2,2,67.3626,4.3565,0.0,1,0,1,0,0.3293,0.2203,0.0,7.8373,5.8854,0.0,0.3651,94.024,115.0757,0,0,0,0,0,0.2821,0.0077,0.0,0,0.0,4,0
BEN_03890,Benign,0,4.865,10.0,6,4.7723,5.3667,2,2,57.2355,3.1583,0.0,1,0,1,0,0.677,0.0,3.0677,0.0,7.9944,0.4674,0.0,10.0,75.9735,0,0,0,0,0,0.2131,0.0,0.0,0,0.30677,4,0
ADW_00097,Adware,3,4.9175,100.0,3,5.1261,5.0005,3,3,8.0,13.1868,5.5711,1,0,1,0,16.916,10.3165,4.3133,21.8606,30.0806,1.3354,1.1028,83.6657,578.1708,0,1,0,1,0,0.1175,0.0076,0.0,1,0.051553982097801127,9,0
VIR_00241,Virus,4,6.5539,5.0,9,6.713,6.9668,5,2,29.8678,4.0884,10.0286,0,1,0,1,46.5002,24.5097,2.7799,4.1851,5.0,5.2659,2.5923,67.8491,3.0,0,0,1,1,0,0.0811,0.032,6.5539,1,0.04097180360535364,10,2
BEN_02319,Benign,0,4.7958,10.0,6,3.052,4.8775,1,0,82.0701,4.4185,0.0,1,0,1,0,0.6272,2.3583,7.9872,0.0,1.6179,0.5835,0.8448,64.1552,139.8113,0,0,0,1,0,0.05,0.0127,0.0,0,0.12449809212659302,0,0
BEN_02334,Benign,0,4.4517,10.0,3,4.1445,5.4541,1,0,110.1289,18.8461,0.5643,1,0,0,0,0.6954,1.9414,1.2876,0.0,4.517,0.0,4.1538,28.6441,85.1785,1,0,0,1,0,0.3595,0.0545,0.0,0,0.04495166543895601,0,1
TRO_00297,Trojan,2,5.5174,20.0,4,5.8516,5.5438,4,2,55.6323,11.1517,14.6711,0,0,0,0,52.1366,26.8703,22.727,14.5855,9.8113,3.7466,1.9138,86.6521,204.1583,0,0,0,1,0,0.0038,0.075,0.0,0,0.2622786983812279,8,1
BEN_04966,Benign,0,4.8983,10.0,5,4.7741,5.6051,1,2,5.0,26.5832,0.8332,1,0,1,0,0.9519,0.0,1.7588,9.6194,4.0669,0.4489,0.0,49.634,229.4906,0,0,0,1,0,0.0721,0.0,0.0,0,0.03543538703308216,2,0
BEN_01264,Benign,0,3.7819,10.0,6,5.0845,4.8518,2,0,25.3635,32.2499,0.0,1,0,1,0,0.0,0.0,14.1316,0.0,0.0,0.0,3.0229,67.9768,142.1085,0,0,0,0,0,0.1299,0.013,0.0,0,0.20788857374869074,0,0
BEN_03012,Benign,0,4.5018,10.0,6,4.3029,4.6997,2,2,53.7459,0.0,1.3331,1,0,0,0,0.0,0.0,6.1142,0.0,1.7374,1.2278,0.0,81.9377,117.0872,0,0,0,0,0,0.2154,0.0317,0.0,0,0.07462010771598422,4,1
BEN_04923,Benign,0,3.6881,10.0,6,3.9713,5.339,1,1,97.4759,0.0,0.0,0,0,1,0,0.2285,1.5013,3.2228,18.3298,11.1114,1.6978,2.4926,62.8954,116.8733,0,0,0,1,0,0.2143,0.0098,0.0,0,0.05124063127033137,1,0
BEN_01331,Benign,0,3.3585,10.0,6,4.0084,4.7019,1,1,89.6974,27.2816,1.3117,1,0,1,0,0.1403,2.0302,0.0164,5.2606,6.6109,1.7245,1.256,68.2982,157.183,0,0,0,0,0,0.3098,0.0162,0.0,0,0.0002401234585977376,1,0
TRO_00376,Trojan,2,7.6044,20.0,8,5.8338,7.9,4,3,35.1682,0.0,6.3242,1,1,0,0,25.644,36.6982,21.7446,3.0,14.0946,7.4018,2.6258,50.6774,113.612,1,1,1,0,1,0.1401,0.03,7.6044,3,0.42907883987734174,12,3
BEN_03652,Benign,0,4.3667,10.0,5,4.5452,5.9735,2,2,36.7649,0.0,0.8372,1,0,0,0,0.5455,2.7837,2.0742,5.4949,0.0,0.4626,2.1605,10.0,177.2193,0,0,0,0,0,0.3461,0.0257,0.0,0,0.20742,4,1
ADW_00448,Adware,3,4.9212,100.0,7,4.9463,5.6268,2,1,80.6458,20.6112,8.6448,1,1,0,0,13.9143,17.5805,28.5619,15.3193,6.779,4.8457,1.5683,60.433,129.5442,0,1,1,1,1,0.163,0.033,4.9212,3,0.4726209190343025,2,2
BEN_04968,Benign,0,5.4009,10.0,6,4.2002,5.4855,1,1,75.2926,38.6422,0.6917,1,0,1,1,0.6723,0.0,5.7232,5.2641,0.5816,0.9712,3.2969,10.0,124.0458,0,0,0,1,0,0.1116,0.0156,0.0,0,0.57232,1,0
BEN_00234,Benign,0,4.9136,10.0,3,4.2226,6.4533,1,1,31.923,0.0,1.5899,0,0,1,1,0.0,0.9669,6.4166,8.1352,3.2391,0.5636,0.4423,18.0597,140.6081,0,0,0,1,0,0.136,0.0058,0.0,0,0.3552993682065594,1,0
RAN_00098,Ransomware,1,7.4405,50.0,6,7.2053,7.8183,3,3,12.7058,2.5546,20.1446,1,0,0,1,52.7453,36.5125,22.8069,10.0,27.3042,7.8612,1.1913,17.3795,169.8435,1,0,1,1,1,0.0168,0.0906,0.0,2,1.312287465116948,9,2
TRO_00117,Trojan,2,6.6993,20.0,3,5.747,6.7212,1,1,54.9808,0.799,6.77,1,0,0,1,32.4681,23.6133,5.0,5.6546,3.5026,1.0088,2.3495,36.1887,14.0547,1,1,1,1,0,0.1392,0.0685,0.0,2,0.13816467571368965,1,1
BEN_02790,Benign,0,3.8643,10.0,6,3.5935,5.0911,2,2,46.3783,13.2467,0.0,1,0,1,0,0.0,2.0613,1.5462,15.0715,0.0,0.0,2.1555,116.8566,174.603,0,0,0,0,0,0.2413,0.0057,0.0,0,0.01323160180939716,4,0
BEN_01116,Benign,0,5.1489,10.0,6,3.9792,4.363,1,2,42.0263,18.9995,0.6938,1,0,1,0,0.0,1.7111,0.0,8.1555,17.7073,1.5722,2.5271,13.6169,63.655,0,0,0,1,0,0.2751,0.0428,0.0,0,0.0,2,0
RAN_00027,Ransomware,1,7.5304,50.0,6,7.2001,7.99,2,2,16.3171,0.0,16.8592,0,1,0,0,63.1436,33.3929,24.6682,19.4089,49.0615,2.0,0.0,59.109,128.7872,1,0,1,0,0,0.0159,0.0628,7.5304,1,0.4173340777208208,4,3
BEN_03951,Benign,0,4.6658,10.0,3,4.583,6.2758,2,2,113.5395,6.5537,0.8461,1,0,0,0,0.0742,0.9865,4.6852,3.5015,13.7173,2.387,1.3936,68.1423,87.6266,0,0,0,1,0,0.2733,0.0362,0.0,0,0.06875611771249282,4,1
ADW_00107,Adware,3,6.7053,100.0,3,4.3072,7.4594,2,1,8.0,3.0556,11.1651,1,0,0,0,41.2827,14.2878,18.0386,2.0,2.0,2.2245,5.185,70.0492,398.161,1,0,0,1,0,0.1805,0.0215,0.0,0,0.2575132906585657,2,1
ADW_00053,Adware,3,5.3871,100.0,3,4.1782,5.9711,3,2,76.1939,17.1017,3.8491,1,0,0,0,15.733,15.342,31.9976,3.2453,18.1889,2.2232,1.2483,59.3157,494.345,0,0,1,1,0,0.1761,0.0342,0.0,1,0.5394457116749866,6,1
BEN_03530,Benign,0,3.9061,10.0,5,3.918,6.0773,2,2,19.5616,1.5678,0.5793,1,0,1,0,0.2753,0.8859,5.672,0.0,10.4548,1.5484,0.0,67.2037,157.6085,0,0,0,1,0,0.3112,0.0057,0.0,0,0.08440011487462744,4,0
BEN_04729,Benign,0,3.1915,10.0,6,4.263,4.5925,2,1,74.2759,5.1476,1.6947,1,0,0,0,0.0,0.8454,8.3458,5.7826,17.1101,0.0,0.0,10.0,200.0741,0,0,0,0,0,0.2982,0.0177,0.0,0,0.8345800000000001,2,1
BEN_02127,Benign,0,5.1868,10.0,3,5.2262,4.5168,1,1,92.3322,0.0,0.0,1,0,1,0,0.0,0.1284,0.0,9.7265,21.1445,0.3974,1.1475,34.9465,173.2934,0,0,0,1,0,0.2377,0.0,0.0,0,0.0,1,0
BEN_03990,Benign,0,3.032,10.0,6,3.4261,4.3082,2,2,33.1886,3.5473,0.0,1,0,0,0,0.0243,0.1855,3.7583,12.8531,3.5083,0.0,0.0,69.0747,138.3301,0,0,0,0,0,0.2288,0.0061,0.0,0,0.054409212055933645,4,1
BEN_03209,Benign,0,4.2061,10.0,4,4.1535,6.1292,1,1,24.8873,18.6543,0.3186,1,0,1,0,1.265,1.0892,4.1516,4.2061,18.211,1.2374,1.098,72.9636,65.4505,0,0,0,0,0,0.2564,0.028,0.0,0,0.05689960473441552,1,0
BEN_00218,Benign,0,4.4796,10.0,6,4.6242,4.7307,2,0,94.0804,13.3784,0.0,1,0,1,0,1.1494,2.7135,4.9902,6.7621,1.594,0.9505,0.6074,68.8985,5.0,0,0,0,1,0,0.2311,0.0,0.0,0,0.07242828218321154,0,0
BEN_02678,Benign,0,4.7472,10.0,4,4.1506,4.6985,1,2,46.3146,1.3366,2.0635,1,0,1,0,0.4004,1.8985,0.5923,17.2798,17.1471,0.0,0.0,94.9929,101.7857,0,0,0,0,0,0.1634,0.0,0.0,0,0.006235202841475521,2,0
ADW_00513,Adware,3,6.003,100.0,4,6.2046,5.9375,3,1,29.0489,0.0,2.4983,1,0,0,0,13.9743,16.3487,17.6941,2.0,18.0401,2.6649,4.3215,40.9366,361.6466,1,0,1,1,0,0.1594,0.0174,0.0,1,0.4322317925768139,3,1
BEN_03483,Benign,0,4.4523,10.0,5,4.614,4.6095,2,1,10.8893,37.651,1.7953,1,0,1,0,0.3234,0.0,8.3404,15.8006,0.0,1.382,0.0,80.8617,144.1887,0,0,1,0,0,0.2438,0.0254,0.0,1,0.10314401008141062,2,0
VIR_00026,Virus,4,6.7209,5.0,10,5.722,7.0057,5,3,33.7267,0.0,16.5998,0,1,0,0,42.6339,24.9778,5.3403,11.6017,38.322,0.0,2.362,10.2264,21.1221,0,1,1,0,1,0.0502,0.0508,6.7209,3,0.5222072283501525,15,2
BEN_00813,Benign,0,3.9363,10.0,4,4.3499,5.5042,1,0,5.0,50.3278,0.0,1,0,1,0,0.3573,3.2464,2.8937,0.8566,0.0,0.0,0.9101,13.6054,119.4649,0,0,0,0,0,0.1801,0.0265,0.0,0,0.21268760933158892,0,0
ADW_00296,Adware,3,6.5206,100.0,3,5.6544,6.9668,3,0,91.3162,0.0,8.5938,1,0,1,0,15.4306,23.3544,27.1373,7.8578,11.6341,3.8994,1.2885,53.9591,387.386,1,0,1,1,0,0.0633,0.0421,0.0,1,0.502923510584869,0,0
BEN_01421,Benign,0,5.7131,10.0,5,4.3979,5.9712,1,0,100.6446,3.2754,0.0,1,0,1,0,0.4652,1.3367,8.5812,7.7118,6.105,0.752,0.5426,65.3092,121.8113,0,0,0,0,0,0.1819,0.0114,0.0,0,0.1313934330844659,0,0
TRO_00243,Trojan,2,6.6052,20.0,7,6.6627,6.896,1,1,36.5305,0.0,18.0264,1,1,0,0,42.3987,18.8671,18.064,26.2525,20.9767,5.2989,3.1302,79.9736,153.6642,1,1,0,1,1,0.15,0.0861,6.6052,2,0.22587453859773723,1,2
ADW_00429,Adware,3,4.2214,100.0,5,4.9435,5.9319,2,3,62.2369,19.5007,1.9388,1,0,1,0,6.5563,19.9548,23.7098,18.7267,2.0,2.9901,3.3719,24.8992,306.0927,0,1,1,1,0,0.1263,0.0019,0.0,2,0.9522313969926745,6,0
BEN_04173,Benign,0,5.6517,10.0,5,4.5995,4.9372,1,1,106.0525,3.5268,2.2583,0,0,1,0,0.1362,0.0,0.0,6.7056,5.746,1.0771,0.0,83.9396,181.5267,0,0,1,0,0,0.3054,0.0249,0.0,1,0.0,1,0
BEN_04273,Benign,0,5.4672,10.0,4,2.9885,5.5593,2,0,65.0045,0.0,0.7348,1,0,0,0,0.0,0.8039,1.3349,7.9815,22.7236,0.7784,1.0114,85.3171,87.8346,0,0,0,1,0,0.1911,0.0168,0.0,0,0.01564633584592069,0,1
BEN_02458,Benign,0,5.1035,10.0,6,3.8134,5.3243,1,0,35.9497,0.0,2.0342,0,0,1,0,1.01,1.0589,6.8573,0.0,0.0,0.0,2.2552,33.472,200.1317,0,0,0,0,0,0.2153,0.009,0.0,0,0.20486675430210324,0,0
TRO_00052,Trojan,2,7.2757,20.0,6,6.9377,6.5677,4,2,59.7092,0.0,11.2824,1,1,0,1,29.1239,33.5056,11.9794,22.4434,16.2728,3.1781,0.4669,48.7512,230.1132,0,1,0,1,1,0.1613,0.0612,7.2757,2,0.24572523343015149,8,3
BEN_00469,Benign,0,4.1694,10.0,6,4.0228,6.2949,2,0,46.6071,0.0,2.8388,1,0,1,0,0.8144,0.1519,5.3765,1.9682,0.0,1.2471,0.0,44.4415,259.5027,0,0,0,0,0,0.1658,0.0246,0.0,0,0.12097926487629806,0,0
BEN_01651,Benign,0,4.0804,10.0,6,5.49,5.2089,2,0,68.7827,22.2409,3.0,0,0,1,0,0.7729,1.2146,1.2176,0.0,1.5673,1.6352,1.573,25.8353,111.3716,0,0,0,1,0,0.2121,0.0249,0.0,0,0.04712931531664041,0,0
BEN_00051,Benign,0,3.1749,10.0,5,3.7179,4.9499,1,1,65.2034,1.9325,0.0,1,0,1,0,0.0488,1.8739,8.9532,10.6469,0.0,0.0,2.4015,20.828,102.0188,0,0,0,0,0,0.1773,0.0124,0.0,0,0.4298636450931439,1,0
RAN_00129,Ransomware,1,7.99,50.0,3,7.5979,7.7875,2,4,17.9112,2.3452,18.1776,0,1,0,0,52.4489,30.2586,16.7119,33.4164,51.379,2.0,3.1744,25.9659,42.6713,1,1,1,1,1,0.0416,0.0744,7.99,3,0.6436095032330864,8,3
BEN_02207,Benign,0,5.1233,10.0,6,4.251,5.929,2,0,50.6312,28.4857,0.0,1,0,1,0,0.7679,0.3134,0.0,0.0,7.9782,0.0,0.0,64.879,38.3636,0,0,0,0,0,0.2516,0.0243,0.0,0,0.0,0,0
BEN_03108,Benign,0,4.2395,10.0,3,4.9919,5.7546,1,0,81.7718,29.492,1.6946,0,0,1,0,0.2081,3.456,1.5985,1.6808,21.6082,0.0,0.607,98.8038,34.1499,0,0,0,0,0,0.2429,0.0448,0.0,0,0.01617852754651137,0,0
BEN_01145,Benign,0,5.0819,10.0,4,3.8516,4.8224,1,1,69.305,3.6217,0.0,1,0,1,0,0.2576,0.4906,6.476,11.1562,0.8021,0.0,0.6551,27.4392,133.012,0,0,1,0,0,0.2489,0.0314,0.0,1,0.23601271174086708,1,0
BEN_03251,Benign,0,6.1044,10.0,6,3.0136,3.7056,1,2,65.774,16.6991,0.0,1,0,0,0,0.7601,0.0,0.0,9.0742,0.0,3.8603,0.0,87.7885,250.2229,0,0,1,0,0,0.2349,0.0242,0.0,1,0.0,2,1
ADW_00354,Adware,3,6.5424,100.0,6,6.4264,5.3209,1,2,79.5488,1.5355,3.7232,1,0,0,1,19.3468,22.2935,16.8935,2.0,9.8246,2.0373,3.7629,43.6848,533.5776,0,1,1,1,0,0.0552,0.0273,0.0,2,0.38671345639673294,2,1
VIR_00214,Virus,4,7.3016,5.0,5,6.6928,7.5814,3,3,24.3584,0.0,10.5657,1,1,0,0,46.0008,23.2107,6.702,6.596,35.1207,3.6908,0.7262,21.0152,38.2797,0,1,0,1,0,0.0971,0.0551,7.3016,1,0.31891202558148385,9,3
BEN_00231,Benign,0,5.4471,10.0,3,4.206,5.2647,2,2,5.0,11.639,0.766,1,0,1,0,0.1278,0.0,2.9705,6.847,0.0,1.0336,3.5214,38.8908,154.2751,0,0,0,0,0,0.1542,0.0223,0.0,0,0.07638053215670544,4,0
ADW_00374,Adware,3,4.8183,100.0,6,5.3376,6.9059,3,1,116.2843,15.2605,1.0,1,0,0,0,14.7274,22.9387,11.5501,13.4954,18.5685,0.7351,0.2577,15.0,326.003,1,0,0,1,0,0.1519,0.0069,0.0,0,0.7700066666666667,3,1
BEN_01468,Benign,0,4.5871,10.0,6,3.3263,4.8206,2,2,13.1459,0.0,0.0,1,0,1,0,0.2416,1.0594,0.9421,0.0,4.1744,1.4204,3.1981,13.2969,201.7786,0,0,0,1,0,0.1086,0.0062,0.0,0,0.07085110063247825,4,0
BEN_00394,Benign,0,4.3162,10.0,3,3.6425,3.8215,2,2,71.5715,0.0,0.6434,1,0,1,1,0.4877,0.6564,2.2668,20.4438,12.5991,0.0,1.15,46.6214,109.1733,0,0,0,0,0,0.05,0.0,0.0,0,0.04862144851934948,4,0
TRO_00494,Trojan,2,7.2278,20.0,4,6.4691,6.8796,3,2,59.6529,5.0007,8.5615,1,1,0,0,66.4748,26.0909,12.3504,5.7906,2.0,7.0458,4.1306,52.2854,328.1541,0,1,1,1,0,0.0204,0.0385,7.2278,2,0.23621125591465303,6,3
BEN_04920,Benign,0,4.9976,10.0,4,4.0948,4.7097,1,2,59.5536,8.4327,0.0,1,0,0,0,0.0,4.209,0.0,10.0841,9.539,1.3229,0.0451,45.9595,73.1647,0,0,0,0,0,0.1357,0.014,0.0,0,0.0,2,1
ADW_00047,Adware,3,4.946,100.0,3,5.491,7.251,1,2,84.1459,20.7627,9.5326,1,0,1,0,3.0,6.3691,17.1084,17.6559,8.5439,2.1501,1.9477,71.9905,31.2606,0,0,0,1,1,0.03,0.0149,0.0,1,0.2376480230030351,2,0
BEN_04366,Benign,0,3.7366,10.0,4,3.859,5.9407,1,1,24.0775,9.4843,0.4189,1,0,1,1,0.4283,0.0,9.9427,13.036,10.056,0.5864,0.5874,84.5749,31.6119,0,0,0,0,0,0.0798,0.0034,0.0,0,0.11756088390290736,1,0
BEN_03280,Benign,0,4.9148,10.0,6,4.7603,4.1214,1,2,52.8248,9.4169,0.2285,1,0,0,0,0.2517,2.4064,3.8793,3.0248,1.1595,0.0,0.0,27.7846,43.3299,0,0,0,1,0,0.1572,0.0217,0.0,0,0.13962050920293975,2,1
BEN_01919,Benign,0,3.7775,10.0,3,2.3813,5.1209,2,1,102.4178,35.8011,0.8313,1,0,1,0,0.0175,0.5961,4.8474,9.4502,0.3073,1.4807,0.2616,69.3139,5.0,0,0,0,0,0,0.1409,0.0146,0.0,0,0.06993402477713706,2,0
BEN_00734,Benign,0,3.4852,10.0,3,3.9744,3.9499,1,1,149.5965,0.0,0.1192,1,0,1,0,0.5722,0.0,0.0,18.4441,0.0,0.2059,2.0387,55.1305,72.6931,0,0,0,1,0,0.1655,0.0139,0.0,0,0.0,1,0
BEN_00448,Benign,0,4.9722,10.0,3,4.1441,4.5107,2,2,81.8636,0.0,0.906,1,0,1,0,0.0,1.725,8.6195,4.492,0.0,0.9491,1.4795,48.8844,52.6582,0,0,0,1,0,0.18,0.0155,0.0,0,0.17632414430779556,4,0
BEN_04329,Benign,0,4.6895,10.0,3,4.438,4.0721,1,0,15.7436,0.0,2.2201,1,0,1,0,0.2572,0.3503,16.866,4.7173,10.3014,0.6647,0.0,34.0482,32.2168,0,0,1,1,0,0.0525,0.0252,0.0,1,0.49535658272684013,0,0
BEN_04223,Benign,0,4.944,10.0,5,4.0249,4.0497,2,0,29.9831,0.0,0.0,0,0,1,0,0.9804,0.6088,0.0,6.9057,0.0,2.2316,1.1542,68.5364,5.0,0,0,0,0,0,0.1339,0.0059,0.0,0,0.0,0,0
BEN_03241,Benign,0,5.068,10.0,6,4.5078,4.1826,1,0,22.3273,0.0,0.0,1,0,1,0,0.6818,0.0,3.8234,0.3282,13.1403,0.3485,0.0,38.1777,185.9798,1,0,1,1,0,0.1081,0.0271,0.0,1,0.10014746828646041,0,0
BEN_02150,Benign,0,4.6027,10.0,3,3.6273,4.0602,1,2,5.0,0.0,0.9058,0,0,1,0,0.0651,0.0,2.7239,0.3856,5.2451,1.5677,0.0,56.7566,158.1635,0,0,0,1,0,0.05,0.0093,0.0,0,0.04799265636066995,2,0
BEN_03338,Benign,0,4.6965,10.0,4,4.3623,4.8698,1,0,111.9084,1.7989,1.5977,1,0,1,0,0.0,0.2822,4.9392,0.0,4.2921,0.1099,0.353,32.0531,177.526,0,0,0,0,0,0.2882,0.0125,0.0,0,0.15409429977131694,0,0
BEN_00169,Benign,0,5.0759,10.0,3,4.0512,5.9432,1,0,29.2608,9.798,0.9807,1,0,1,0,0.9484,3.2993,4.4829,12.8736,7.3098,0.0,0.0,16.2122,172.9641,1,0,0,0,0,0.0848,0.0244,0.0,0,0.27651398329652976,0,0
BEN_04292,Benign,0,4.6998,10.0,6,5.3593,6.4835,2,0,42.8977,46.0797,1.3814,1,0,1,0,0.0,0.1738,0.4492,8.785,17.334,0.6197,2.4079,33.6106,211.1443,0,0,0,1,0,0.182,0.0,0.0,0,0.013364831332972336,0,0
BEN_01407,Benign,0,4.7539,10.0,6,4.34,5.9162,1,1,74.5389,0.0,0.6214,1,0,1,0,0.4229,2.1427,5.0779,3.4544,5.5454,1.427,1.0258,51.2294,164.714,0,0,0,0,0,0.1453,0.0151,0.0,0,0.09912081734316623,1,0
BEN_01080,Benign,0,4.1072,10.0,5,4.6734,4.973,2,0,94.4623,39.6244,0.0519,0,0,1,0,0.0,0.4989,0.0,0.0,0.0,0.8269,0.0,75.6174,211.9303,0,0,0,1,0,0.1761,0.0,0.0,0,0.0,0,0
BEN_04959,Benign,0,4.4848,10.0,3,4.2452,4.7343,1,0,61.0326,10.4394,0.715,1,0,1,0,0.6542,0.0,0.0,0.0,11.2601,0.7406,1.4496,10.0,80.8664,0,0,0,1,0,0.2418,0.0106,0.0,0,0.0,0,0
RAN_00385,Ransomware,1,7.2318,50.0,5,6.7975,7.6379,4,2,33.0842,0.0,16.0842,1,0,0,0,72.0,29.8551,22.5476,19.5851,19.2185,8.6207,3.0026,27.5148,56.2985,1,0,1,1,1,0.0477,0.0976,0.0,2,0.8194717025019261,8,2
BEN_02113,Benign,0,3.4726,10.0,4,3.5524,4.413,2,1,77.639,0.0,0.0,1,0,1,0,0.0,0.0,0.0,11.825,6.8122,0.0,2.9547,22.2697,67.6453,0,0,1,0,0,0.2634,0.003,0.0,1,0.0,2,0
VIR_00095,Virus,4,6.0872,5.0,7,6.8242,7.7439,4,4,19.0089,0.0,15.6836,0,1,0,0,52.3723,22.3524,5.2434,8.8701,9.4626,6.3219,3.0634,17.4162,13.8236,0,1,1,0,0,0.1179,0.0515,6.0872,2,0.3010645261308437,16,2
BEN_04023,Benign,0,4.639,10.0,6,4.2382,6.4467,1,2,75.8221,0.0,0.0,0,0,1,0,0.6031,4.3732,5.7922,6.0889,19.9792,1.1398,0.0,38.891,237.0086,0,0,0,1,0,0.433,0.0082,0.0,0,0.14893420071481836,2,0
BEN_03214,Benign,0,3.3623,10.0,3,5.1093,4.5496,2,2,105.7301,0.0,1.6721,0,0,1,0,0.7078,1.7177,2.3623,0.0,0.0,0.0,0.0,40.5825,208.6343,0,0,0,0,0,0.05,0.024,0.0,0,0.05820981950348056,4,0
BEN_00240,Benign,0,5.1648,10.0,3,4.6657,4.1831,2,1,92.1387,0.0,1.5088,1,0,0,0,0.0,2.0688,3.3468,0.0,10.8428,1.5314,0.0,32.5993,205.8846,0,0,0,1,0,0.1432,0.0174,0.0,0,0.10266478114560743,2,1
BEN_03067,Benign,0,3.9449,10.0,3,3.9768,6.5,2,1,116.6593,23.3697,0.0,1,0,0,0,0.0,0.0,4.6775,5.8953,15.123,2.0798,2.3556,86.5976,118.4133,0,0,1,0,0,0.05,0.0072,0.0,1,0.0540141990078247,2,1
RAN_00049,Ransomware,1,7.6258,56.74,6,6.8223,7.2,4,4,46.5039,0.0,18.0385,0,1,1,0,57.8017,40.5988,30.567,30.9485,30.3908,9.4083,2.9383,21.3865,128.0273,1,0,0,0,1,0.07,0.0262,7.6258,1,1.4292661258270403,16,2
BEN_02587,Benign,0,4.3764,10.0,5,4.3978,4.5916,2,2,69.2714,11.1714,1.6162,1,0,1,0,0.0,2.2345,0.0,4.7498,5.1458,0.9361,1.6082,33.4857,224.4976,0,0,0,1,0,0.05,0.0397,0.0,0,0.0,4,0
BEN_00080,Benign,0,5.1232,10.0,4,4.8398,4.2412,1,1,130.6268,11.8937,1.5536,1,0,0,0,0.0,0.5246,3.9612,10.866,0.0,0.0,1.3834,79.7167,11.8843,0,0,1,0,0,0.1599,0.0373,0.0,1,0.04969096814092906,1,1
BEN_00966,Benign,0,4.1035,10.0,6,4.2523,3.7428,2,1,26.3479,0.0,0.859,0,0,1,1,0.2387,3.29,1.2691,3.0616,6.692,0.0,0.0,82.9025,76.0836,0,0,0,1,0,0.2198,0.0236,0.0,0,0.01530834413919966,2,0
BEN_01818,Benign,0,4.3397,10.0,5,3.328,6.5,1,2,91.6817,6.4377,0.5009,1,0,1,0,0.6499,1.9536,0.0,1.3874,2.7178,2.0564,2.7893,16.5821,246.7859,0,0,0,1,0,0.2147,0.0024,0.0,0,0.0,2,0
VIR_00188,Virus,4,7.6356,5.25,6,6.2287,6.7119,3,2,33.6515,0.0,9.8361,1,1,0,1,44.7227,18.3443,13.3822,10.9715,38.4818,0.0,2.2668,29.8541,20.5036,0,1,1,1,0,0.0853,0.085,7.6356,2,0.44825333873739287,6,3
